,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,9,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,5,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,4,0,1,1,0,0,0,0,0,0,1,0,0,0
3,0,1,0,5,3,2,0,0,2,0,0,1,0,1,0,0
4,1,1,1,4,3,2,0,4,0,1,1,2,0,0,0,0
5,0,2,1,3,4,5,4,3,3,1,2,2,0,2,1,0
6,1,0,2,0,4,6,3,6,4,2,2,1,2,0,2,0
7,1,1,1,0,3,2,6,4,3,1,4,3,1,2,1,2
8,1,1,0,0,3,2,4,5,6,1,4,1,2,0,5,0
9,1,1,0,1,3,4,2,6,2,1,4,2,2,2,1,3
10,1,1,0,0,1,2,5,2,6,2,1,2,2,5,5,0
11,1,0,0,2,0,3,4,3,0,4,3,5,2,4,3,1
12,0,0,1,0,2,3,3,5,2,1,4,3,3,4,2,2
13,0,1,0,0,1,4,5,1,1,4,6,1,4,3,2,2
14,0,0,1,2,0,1,1,2,2,1,3,1,1,2,6,5
15,0,1,0,0,0,1,1,2,2,2,2,1,0,2,4,2
