,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,7,0,0,0,0,3,1,2,1,1,0,1,0,0,0,0
1,0,4,0,1,0,2,1,2,3,0,1,1,0,0,0,0
2,1,2,0,0,1,1,2,0,1,0,0,0,0,0,0,0
3,1,0,0,0,1,6,1,0,3,0,1,2,0,0,0,0
4,3,0,0,2,0,5,4,0,2,1,2,0,0,0,1,0
5,2,0,0,0,1,11,3,1,3,4,0,3,2,3,1,0
6,2,0,0,1,0,8,5,6,2,5,2,2,0,1,1,0
7,0,0,0,0,0,3,5,4,6,7,3,3,3,1,0,0
8,1,1,0,0,0,7,8,2,6,5,1,0,1,3,0,0
9,1,0,0,0,0,2,6,4,3,6,0,4,2,6,1,0
10,3,0,0,0,0,4,4,2,3,3,4,5,3,4,0,0
11,0,0,0,1,1,0,7,6,4,4,1,2,4,5,0,0
12,1,0,0,0,1,4,4,3,1,2,3,3,3,7,2,1
13,1,0,0,0,0,3,0,3,2,3,7,5,7,4,0,0
14,0,0,0,0,0,1,0,3,2,2,3,7,6,4,0,0
15,0,0,0,0,0,0,1,1,2,3,1,4,5,3,1,0
