,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,6,1,0,0,0,2,1,0,1,1,2,0,1,0,0,0
1,5,4,0,0,0,0,2,0,2,0,1,0,0,0,0,0
2,1,2,0,1,0,1,1,0,1,0,0,0,0,0,0,0
3,0,0,0,1,1,5,1,4,0,1,0,1,0,1,0,0
4,3,0,0,2,2,2,5,3,2,0,0,0,1,0,0,0
5,0,1,0,0,0,7,2,6,2,3,1,4,1,6,0,0
6,0,0,0,0,0,3,8,4,5,2,7,1,1,3,1,0
7,1,0,0,0,1,3,5,3,4,4,2,4,2,6,0,0
8,1,0,0,0,1,1,6,1,4,4,6,3,4,4,0,0
9,1,0,0,0,1,3,1,4,6,4,2,1,6,4,2,0
10,0,0,0,1,0,0,4,4,5,5,4,3,6,2,1,0
11,0,0,0,0,0,3,3,5,1,5,2,5,6,5,0,0
12,0,0,0,0,0,0,4,2,4,3,2,7,5,8,0,0
13,0,1,0,1,0,2,1,3,5,2,3,5,9,3,0,0
14,1,1,0,0,0,1,2,2,2,2,3,5,6,3,0,0
15,0,0,0,0,0,2,2,2,2,4,0,2,2,5,0,0
