,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,6,1,0,0,0,1,2,1,1,2,0,0,0,1,0,0
1,1,5,0,0,0,1,1,1,2,1,0,1,0,1,0,0
2,1,1,0,0,0,1,1,0,1,0,0,1,0,2,0,0
3,0,0,0,1,1,0,3,2,3,2,0,1,0,0,2,0
4,0,0,0,0,0,5,4,3,2,1,1,1,0,2,1,0
5,0,0,0,0,0,8,0,5,5,1,4,2,4,4,1,0
6,0,0,0,0,0,5,8,3,3,3,2,5,3,3,0,0
7,0,2,0,1,1,3,3,5,4,3,2,5,5,1,0,0
8,3,0,0,0,1,4,6,2,4,3,6,2,1,3,0,0
9,0,0,0,0,1,1,3,2,5,4,6,4,6,1,1,1
10,0,0,0,0,0,4,3,4,2,6,9,2,2,2,1,0
11,0,0,0,0,0,0,3,4,7,4,7,2,3,5,0,0
12,0,1,0,0,0,2,5,3,1,0,2,7,7,5,2,0
13,0,1,0,0,0,2,5,2,5,3,5,2,6,3,1,0
14,0,1,0,0,0,0,3,2,1,0,6,2,5,7,1,0
15,0,1,0,0,0,1,0,4,0,2,2,2,4,2,3,0
