,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,5,2,0,0,0,0,2,0,2,1,0,0,0,3,0,0
1,2,4,0,1,2,1,1,0,1,2,0,0,0,0,0,0
2,0,2,0,0,0,0,0,1,1,0,2,0,1,0,0,0
3,0,0,0,1,3,1,3,2,3,0,0,0,0,2,0,0
4,0,0,0,1,0,3,5,3,4,1,0,2,1,0,0,0
5,2,1,0,1,0,6,3,4,6,2,1,2,3,2,0,0
6,0,0,0,0,0,5,9,2,6,1,1,5,5,1,0,0
7,2,0,0,1,2,3,8,4,7,1,3,2,1,1,0,0
8,1,0,0,0,1,2,3,4,6,4,4,4,4,2,0,0
9,1,2,0,0,0,1,2,5,4,2,3,6,2,6,1,0
10,2,0,0,0,0,6,2,3,0,4,2,7,3,6,0,0
11,1,0,0,0,0,1,5,4,3,1,5,2,6,6,1,0
12,1,0,0,0,0,1,2,1,3,5,4,9,6,3,0,0
13,2,0,0,0,0,2,2,3,4,3,3,4,4,5,2,1
14,1,2,0,0,0,0,1,2,2,3,2,6,4,3,1,0
15,0,0,0,0,0,3,0,2,0,2,3,3,1,4,2,0
