,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,6,3,0,0,0,0,0,0,3,0,1,1,1,0,0,0
1,0,4,0,2,0,3,3,0,1,0,1,0,0,0,0,0
2,0,1,0,0,0,1,2,1,0,1,0,1,0,0,0,0
3,1,0,0,0,0,2,3,3,3,0,3,0,0,0,0,0
4,0,1,0,1,1,5,3,1,3,1,1,0,1,1,1,0
5,0,2,0,0,1,8,2,4,4,4,4,2,2,0,0,0
6,2,0,1,0,0,2,11,5,0,3,3,3,1,3,1,0
7,2,3,0,0,2,2,4,6,2,4,1,4,3,2,0,0
8,1,0,0,0,0,1,10,3,3,1,5,5,3,2,1,0
9,0,0,0,0,1,1,5,2,4,7,4,4,4,3,0,0
10,1,0,0,1,0,0,2,2,6,2,2,7,5,6,0,1
11,0,0,0,0,0,1,4,3,5,2,5,3,5,6,1,0
12,0,0,0,0,0,1,4,3,2,5,9,1,1,7,2,0
13,0,1,0,0,0,0,4,4,3,3,5,3,5,7,0,0
14,0,0,0,0,0,0,3,1,2,3,3,4,3,6,2,0
15,0,0,0,0,0,0,1,0,2,2,5,4,1,4,0,1
