,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,6,0,0,0,0,2,2,2,2,1,0,0,0,0,0,0
1,3,4,0,0,0,0,1,1,3,2,0,0,0,0,0,0
2,0,2,0,0,0,2,2,0,0,0,0,0,0,1,0,0
3,0,0,0,1,3,2,3,2,2,1,0,0,1,0,0,0
4,2,0,0,0,1,3,3,3,1,3,1,0,1,1,1,0
5,0,0,0,0,3,4,6,4,5,2,4,0,2,2,1,0
6,2,0,0,0,0,3,9,3,4,1,4,2,5,2,0,0
7,1,0,0,0,0,1,6,7,3,3,5,3,2,3,1,0
8,0,0,0,0,0,2,4,4,5,5,3,3,3,5,1,0
9,1,1,0,0,1,6,4,3,3,3,2,2,6,2,0,1
10,0,0,0,0,0,2,5,8,1,5,0,5,4,5,0,0
11,0,0,0,0,0,2,2,5,2,2,7,4,5,2,3,1
12,1,0,0,0,0,1,2,7,5,4,3,4,5,3,0,0
13,0,0,0,0,0,2,1,5,5,1,4,7,2,6,2,0
14,1,0,0,0,0,4,3,2,2,4,0,2,2,8,0,0
15,0,0,0,0,0,0,3,2,2,1,0,3,6,3,0,1
