,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,8,3,0,0,0,1,3,0,0,0,0,1,0,0,0,0
1,1,3,0,0,0,2,3,2,1,0,0,0,1,1,0,0
2,1,2,0,0,0,2,1,1,0,0,0,0,1,0,0,0
3,1,0,0,0,3,7,3,0,0,1,0,0,0,0,0,0
4,1,0,0,0,0,6,0,1,5,4,0,2,1,0,0,0
5,1,1,0,0,1,7,11,1,1,2,0,1,5,3,0,0
6,0,0,0,0,1,7,4,3,1,6,1,3,5,3,0,1
7,0,0,0,1,0,8,6,3,3,3,5,1,2,2,1,0
8,0,0,0,0,0,6,2,4,8,3,6,4,0,1,0,1
9,1,0,0,0,0,5,3,3,2,0,6,4,4,7,0,0
10,0,2,0,0,1,3,4,3,7,1,3,4,3,1,2,1
11,0,0,0,0,0,5,6,1,3,2,4,5,5,2,2,0
12,0,0,0,0,0,3,2,3,1,5,5,2,4,8,1,1
13,0,1,0,0,0,1,4,0,4,4,6,2,6,6,1,0
14,1,0,0,0,0,1,2,1,3,1,3,2,4,9,1,0
15,0,0,0,0,0,2,2,1,0,1,4,3,2,5,0,1
