,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
exercise_frequency_rare_cohort,0.44198019801980193,256.0,0.5061943319838056,0.06219070818883772,0.5064102564102564,0.4937846406903056,0.06356093234416883,0.4878460444249918,0.5057142857142857,0.0533201900935668,-0.007701656796419758,0.10012830054061048,0.011329213285721491,0.10727455678334316,0.497922077922078,0.04922129321597094
exercise_frequency_regular_cohort,0.14366336633663365,256.0,0.5863292847503374,0.05199455488282541,0.5894062078272606,0.4944896822369004,0.06418134295155728,0.49592942868204193,0.5642857142857143,0.04839731972523139,-0.010245974523609251,0.10240394907142894,0.1291269722832679,0.09718893776130355,0.4955844155844155,0.051841449061369727
fermented_plant_frequency_daily_cohort,0.06198019801980198,592.0,0.5905188738795606,0.03417712314705629,0.5936119176871608,0.4943288266757703,0.045784719803717344,0.49614183883221574,0.5669662921348315,0.03596102478549909,-0.005937582147746336,0.0774393072108468,0.13419010412970153,0.07205030439896015,0.4970786516853933,0.03835462011585813
fermented_plant_frequency_occasional_cohort,0.16019801980198017,1148.0,0.5393917193171126,0.02579802478347379,0.5392525877134022,0.5009785433283841,0.027813840211030408,0.5023430769698918,0.5308695652173913,0.023160762508492565,0.00289770762048107,0.047232608853754625,0.06184970492124641,0.04641474907455084,0.5014492753623189,0.023661833776183822
fermented_plant_frequency_rare_cohort,0.2633663366336633,2866.0,0.5193611749248483,0.02063017355446946,0.5177230099115516,0.49953152089620995,0.02211194867346859,0.49758812315360934,0.5141333333333334,0.01828855136721088,-0.0012330211760901467,0.04095817638637907,0.028257019063477308,0.03664418254261862,0.4991833333333333,0.02051624694940302
fermented_plant_frequency_regular_cohort,0.053960396039603974,832.0,0.58772672,0.03262272151923564,0.58688,0.50489175813959,0.03781879511494219,0.5051073408348894,0.5608,0.027375901811629858,0.00674734020915565,0.06593317014456622,0.12185580668981028,0.05484863469795701,0.5035200000000001,0.03297650072400043
flossing_frequency_daily_cohort,0.24029702970297032,1064.0,0.534684765625,0.02761046276805873,0.53099609375,0.49889961548110423,0.038427427868548164,0.5018371914500418,0.5265625,0.02350822661856909,-0.002649906146229915,0.06670649784091626,0.053228189860851975,0.047108564051302614,0.49859375000000006,0.03336989368708717
flossing_frequency_occasional_cohort,0.3582178217821783,1064.0,0.513531640625,0.02602950672187866,0.5109375,0.4969052052054133,0.03066835479054966,0.4989741798020528,0.51434375,0.02376683202884853,0.00011667838680374356,0.05405221136238906,0.028743246948092625,0.04762610858271018,0.49975,0.027267053150276433
flossing_frequency_rare_cohort,0.5260396039603961,1064.0,0.4984859375,0.02750472156288722,0.4983984375,0.49951969771781307,0.03249666278981319,0.5031902708366986,0.50271875,0.02641930150831963,-0.004136353763709804,0.0555478337396183,0.005449625802470975,0.05292669074470518,0.49768750000000006,0.027788332196265395
flossing_frequency_regular_cohort,0.1694059405940594,1064.0,0.5395078125,0.02541375208752174,0.54173828125,0.5009817219244838,0.0288963607868677,0.5027487364222469,0.5300625000000001,0.02567746154217741,0.004582773625603772,0.05427558471545346,0.06025900592632686,0.05150920107735934,0.50225,0.02724340516528725
frozen_dessert_frequency_daily_cohort,0.4833663366336634,52.0,0.492109375,0.12786986315898236,0.515625,0.4855211576617826,0.1600355392960033,0.47619047619047616,0.484375,0.10169462559545613,-0.0056296456616154525,0.2718137135216717,-0.03442826518091525,0.2099172445445766,0.496875,0.12971573487823285
frozen_dessert_frequency_occasional_cohort,0.11306930693069306,1194.0,0.5521052141527002,0.024954248397021178,0.5515363128491619,0.501973963953161,0.031115159559208336,0.5036558685994398,0.5347910863509749,0.022819117638378374,-0.00023128589885382283,0.056277923417753485,0.0696497215439144,0.04567962921939362,0.49980501392757654,0.028044634092549658
frozen_dessert_frequency_rare_cohort,0.09732673267326732,2604.0,0.5451732777777777,0.018244039017944236,0.5448833333333334,0.5013435121696332,0.025181507904739442,0.49902134142950877,0.5308666666666667,0.01810997269769093,0.0010861007605733502,0.04167100435112967,0.06179175564903755,0.0362549494399178,0.5004333333333334,0.020733252947325406
frozen_dessert_frequency_regular_cohort,0.16841584158415843,278.0,0.5684467120181406,0.05037151097810352,0.5722789115646258,0.4903827262531275,0.0587581580972811,0.49347702779353375,0.5555952380952381,0.04252700222643665,-0.00427718781957584,0.10721123394744965,0.11167861767086952,0.08542648342174508,0.4986904761904762,0.05366116822299613
fruit_frequency_daily_cohort,0.07584158415841584,396.0,0.604858757062147,0.049113644586674346,0.6107344632768361,0.49669647805954653,0.05056224420995662,0.49856687270182076,0.5716806722689075,0.04321738528733635,-0.015770941679465803,0.09160018116257994,0.14371477560443607,0.08658580219197617,0.49243697478991605,0.045549009186109754
fruit_frequency_occasional_cohort,0.04970297029702971,396.0,0.6240790960451977,0.03886833444483929,0.6227401129943503,0.5098805894157838,0.05492903633656146,0.5099126945628278,0.5915966386554622,0.03727911430725855,0.013554256180794047,0.09229955472859966,0.18393231700751142,0.07470353541999894,0.5068067226890757,0.04597637118296147
fruit_frequency_rare_cohort,0.5211881188118811,396.0,0.5093248587570621,0.04609773951058308,0.5046610169491526,0.5079625677552968,0.053310997776288976,0.5148429781397178,0.508235294117647,0.0458192073251378,0.01104517627211261,0.09023674311655386,0.01642857854509775,0.09190606583895262,0.5059663865546219,0.04491350977080513
