,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
bmf_4_cohort,0.27603960396039606,142.0,0.5613852813852813,0.07329486308026734,0.5541125541125542,0.48789290206137026,0.08641669762784283,0.48907322654462243,0.5504651162790698,0.06428497600166685,-0.006908068257887077,0.15321199601954666,0.10445577944157676,0.13103366918582202,0.4825581395348838,0.07588490046051037
bmf_5_cohort,0.2765346534653465,62.0,0.626,0.11341195529986366,0.6444444444444445,0.508289627039627,0.1438580385658718,0.5285714285714285,0.5763157894736842,0.10024208923547848,0.012716942942827065,0.2404401136461957,0.1640089355632377,0.20857752997071757,0.4621052631578948,0.11782422703525068
bmf_less1_cohort,0.0099009900990099,792.0,0.7078889202739919,0.02615345451479583,0.7109137772756161,0.5014378834679959,0.03929297560385141,0.5013274893637145,0.6553361344537815,0.02533202302301434,0.0027637956224107183,0.07142196156540415,0.31229312029956846,0.05093964941641669,0.49806722689075633,0.03561984547565619
bmq_loose_cohort,0.014950495049504953,1078.0,0.6219057689376618,0.02598562674881445,0.6247142203932328,0.5019634798918973,0.03240408665342823,0.5022541262733763,0.5894444444444444,0.021276068403833084,0.004943145518213702,0.055890819979587524,0.17926840332967445,0.04267859929311375,0.5001543209876543,0.027600169506823053
bmq_solid_cohort,0.0099009900990099,810.0,0.6995989703292236,0.028621841250483913,0.7008196721311476,0.49716234289506667,0.036264112389883266,0.496467508574892,0.6433333333333334,0.026657361329252456,-0.003447676838774727,0.061365298167668045,0.2893202119040054,0.05338591078379704,0.4955967078189301,0.030337090177832236
cancer,0.22188118811881188,416.0,0.5507782898105479,0.038675886456139945,0.5494111623143881,0.49772835732753434,0.0550045766027134,0.49753246753246755,0.54376,0.03711956896301464,-0.011726900542265195,0.09175253635016414,0.08806872668401064,0.07464241144978061,0.4893600000000001,0.04644211881471387
cardiovascular_disease,0.38217821782178213,230.0,0.5164537815126051,0.05435996431138483,0.5184873949579832,0.48644811811044314,0.06414782130423774,0.49704795711388006,0.5107246376811594,0.049493124958820855,-0.02132242355508404,0.11496610487098001,0.02185713894708189,0.1002808546253122,0.4794202898550724,0.056713905955721865
cat,0.1653465346534653,2902.0,0.5283456111111111,0.018697559956589175,0.5283111111111112,0.497235891453665,0.023828884382273808,0.4946548899478384,0.5213833333333333,0.01708809689683306,-0.007043130895104258,0.042602582190244744,0.042831776386063086,0.03422097216408176,0.4952166666666667,0.020988958737605087
celiac_cohort,0.23554455445544556,106.0,0.60109375,0.09414188925499636,0.61328125,0.49773753947103166,0.1049848900753668,0.496062748015873,0.5596875,0.07782379436104359,0.0029905918687488852,0.18093839638855777,0.12305821678958,0.15975972207300143,0.48,0.08932472362117892
chickenpox,0.19079207920792082,1160.0,0.5398683775928127,0.027512622343816736,0.5430208746201612,0.5032998040149441,0.029690858363741357,0.5068775525613807,0.526896551724138,0.026884391592447772,0.006257279922448479,0.045646527478858445,0.053903061148103414,0.05387227602821086,0.5004885057471266,0.02283734425253773
clinical_condition,0.026435643564356442,1414.0,0.5809421782265922,0.022868779947860633,0.5832447515280361,0.5001600062710837,0.02644584368048852,0.5016949734410201,0.5620470588235293,0.01984480966369381,-0.0031787097726997215,0.047762606158560476,0.12434237355339932,0.039752161578796553,0.4965176470588235,0.02379376208561503
consume_animal_products_abx,0.0099009900990099,2220.0,0.6247898333333333,0.017455275813852218,0.6252222222222222,0.502330809052141,0.02295675282250541,0.5013136803991562,0.5902166666666666,0.01714424911676734,0.002174772520447926,0.04198007435073641,0.18067966488439477,0.03431068857030758,0.49943333333333334,0.02107291573982532
csection,0.6782178217821782,984.0,0.4782407322863404,0.029497829105923433,0.4791932980277575,0.49902584722531407,0.033591532171834,0.497452595752354,0.4817229729729729,0.027195820043354697,-0.0030465207413572677,0.06092763996522223,-0.036650413425697796,0.05452324936513223,0.4958108108108108,0.0302968030434406
depression_bipolar_schizophrenia,0.22534653465346532,298.0,0.5689086419753087,0.04878339634735421,0.5743209876543209,0.5040265076397492,0.06917522424218872,0.4995051954477981,0.5473333333333332,0.04509578283642086,0.015047377096284334,0.11253089065774197,0.095258310650448,0.09080084239762731,0.4994444444444444,0.05635809230182685
diabetes_typeII_cohort,0.08356435643564357,128.0,0.6774736842105262,0.06933231230159478,0.6894736842105263,0.5018895622751859,0.09524041497232522,0.5121345029239766,0.6389743589743591,0.06712661846080813,-0.008431392311381557,0.1617832002040216,0.2834650971267366,0.1374496261751701,0.48205128205128206,0.08010512488109389
dog,0.08138613861386139,3200.0,0.5468137924903601,0.020449363024199772,0.5482159327043815,0.5013496278350705,0.023124697396773582,0.5017169917749509,0.5331,0.01793200118967949,-0.0022925070038782,0.04037223862280697,0.065794852955277,0.035943506337975335,0.49768333333333326,0.02001651401551562
