,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
dpsvars1_1bestmatched,0.5258264462809917,0.5578512396694215,0.5180785123966942,0.5987020010816657,0.5599173553719008,0.5271177685950413,0.5010330578512396,0.5246078961600865,0.550103305785124,0.5937500000000001,0.5,0.6032990805840994,0.5539772727272727,0.4715909090909091,0.5193698347107438,0.5927528393726339,0.5671487603305785,0.5857438016528925,0.6435950413223142,0.6122228231476474,0.4932851239669421,0.6813016528925621,0.5511363636363636,0.4981070849107626,0.6425619834710743,0.618801652892562,0.5113636363636364,0.49215792320173063,0.48863636363636365,0.5955578512396694,0.5681818181818181,0.5884261763115197,0.5263429752066116,0.6076962809917354,0.5477789256198348,0.539751216873986,0.5991735537190084,0.7019628099173554,0.43362603305785125,0.5457003785830178,0.49535123966942146,0.4690082644628099,0.5304752066115702,0.5521903731746891,0.4881198347107438,0.6621900826446281,0.5769628099173554,0.5332612222823148,0.5501033057851239,0.5841942148760331,0.5506198347107438,0.5886965927528393,0.5232438016528926,0.5702479338842975,0.6291322314049587,0.5581395348837208,0.5480371900826446,0.5544938016528926,0.6361053719008265,0.510275824770146,0.5258264462809917,0.49276859504132225,0.6549586776859505,0.6078961600865332,0.5955578512396694,0.6257747933884298,0.568698347107438,0.4791779340183884,0.5258264462809917,0.5506198347107438,0.6146694214876033,0.6016765819361817,0.5431301652892562,0.5924586776859504,0.5222107438016528,0.6043807463493781,0.5098140495867768,0.6141528925619835,0.543904958677686,0.5678745267712277,0.543904958677686,0.5392561983471075,0.6342975206611571,0.6246619794483504,0.4548037190082645,0.6337809917355373,0.5888429752066116,0.6106003244997296,0.5149793388429752,0.48992768595041325,0.5320247933884297,0.5803136830719309,0.5826446280991735,0.5511363636363636,0.5302169421487604,0.5575987020010816,0.5764462809917356,0.496900826446281,0.5020661157024794,0.5570578691184424
dpsvars2-3_1bestmatched,0.5810950413223142,0.5098140495867769,0.606146694214876,0.5824770146024878,0.5697314049586777,0.5439049586776861,0.5774793388429752,0.5592212006489995,0.6547004132231405,0.6126033057851239,0.5707644628099173,0.6024878312601405,0.4932851239669422,0.6064049586776861,0.5196280991735538,0.5170362358031368,0.46435950413223137,0.5382231404958677,0.6518595041322314,0.6517036235803136,0.6319731404958677,0.5232438016528926,0.5413223140495868,0.6403461330448892,0.6100206611570248,0.5092975206611571,0.5315082644628099,0.6376419686316928,0.516012396694215,0.4669421487603306,0.5614669421487604,0.6252028123309896,0.5836776859504132,0.5733471074380165,0.6268078512396694,0.5335316387236344,0.6219008264462811,0.515495867768595,0.4819214876033058,0.5570578691184425,0.6420454545454546,0.5836776859504132,0.503099173553719,0.6584640346133044,0.5495867768595041,0.5206611570247934,0.5805785123966942,0.5803136830719308,0.6224173553719008,0.5717975206611571,0.5594008264462811,0.560302866414278,0.5578512396694215,0.5821280991735537,0.6319731404958678,0.5884261763115197,0.6260330578512396,0.5108471074380165,0.5255681818181819,0.5905895078420769,0.48295454545454547,0.6275826446280992,0.5958161157024793,0.5332612222823148,0.5245351239669421,0.5340909090909091,0.5914256198347108,0.6208761492698756,0.5754132231404959,0.5294421487603306,0.5111053719008264,0.5254191454840454,0.6208677685950413,0.5728305785123967,0.5630165289256198,0.5359653866955111,0.5524276859504131,0.5919421487603306,0.46616735537190085,0.5613845321795565,0.634297520661157,0.5604338842975207,0.6957644628099173,0.5749053542455381,0.5196280991735538,0.5720557851239669,0.5392561983471074,0.5494862087614927,0.5175619834710744,0.5857438016528926,0.5743801652892563,0.6116819902650081,0.6022727272727273,0.6459194214876034,0.5958161157024793,0.6354786371011357,0.590392561983471,0.53150826446281,0.5661157024793388,0.5835586803677664
dpsvars3-4_1bestmatched,0.5599173553719008,0.543904958677686,0.5689566115702479,0.6619794483504597,0.59375,0.45867768595041325,0.6389462809917357,0.5662520281233099,0.6727789256198349,0.5206611570247934,0.5118801652892563,0.5792320173066523,0.550103305785124,0.5080061983471075,0.6084710743801652,0.5446187128177393,0.4829545454545454,0.6947314049586777,0.6087293388429752,0.6700919415900487,0.5570764462809917,0.5325413223140495,0.49638429752066116,0.578691184424013,0.5506198347107438,0.5976239669421488,0.6844008264462811,0.5040562466197944,0.5880681818181819,0.7045454545454545,0.5976239669421488,0.6160086533261221,0.6611570247933883,0.5599173553719008,0.6309400826446281,0.5048674959437534,0.5779958677685951,0.6787190082644627,0.5459710743801653,0.666846944294213,0.6430785123966942,0.5924586776859504,0.5870351239669421,0.6127636560302867,0.5061983471074379,0.5211776859504132,0.6291322314049586,0.591130340724716,0.6477272727272727,0.6172520661157024,0.6942148760330579,0.5432666306111412,0.5082644628099173,0.5588842975206612,0.5919421487603307,0.6354786371011357,0.6260330578512396,0.5547520661157025,0.5433884297520661,0.5478637101135749,0.6859504132231405,0.5924586776859504,0.5253099173553719,0.5386695511087074,0.5330578512396693,0.6141528925619835,0.5836776859504131,0.5716603569497025,0.7011880165289256,0.5893595041322315,0.546745867768595,0.5137912385073012,0.5537190082644627,0.5129132231404958,0.4777892561983471,0.6035694970254191,0.5800619834710744,0.5382231404958677,0.7789256198347108,0.5527312060573283,0.6288739669421488,0.5958161157024794,0.6849173553719008,0.6187128177393186,0.5847107438016529,0.5547520661157025,0.5785123966942148,0.5911303407247162,0.5671487603305785,0.6177685950413223,0.5630165289256198,0.5105462412114656,0.5245351239669421,0.5028409090909091,0.5658574380165289,0.5870740941049216,0.6477272727272727,0.6823347107438017,0.6118285123966942,0.6714440237966468
alcfreqvars2_1bestmatched,0.6518595041322315,0.537706611570248,0.5748966942148761,0.5392103839913466,0.6456611570247934,0.5919421487603306,0.4953512396694215,0.5662520281233099,0.4953512396694215,0.547004132231405,0.506198347107438,0.5354245538128718,0.5402892561983471,0.6105371900826446,0.5692148760330579,0.5454299621416981,0.5537190082644627,0.5302169421487604,0.5630165289256198,0.5792320173066522,0.6033057851239669,0.46126033057851246,0.5116219008264463,0.5005408328826392,0.6255165289256198,0.48837809917355374,0.5304752066115702,0.5300162249864792,0.4974173553719008,0.5857438016528926,0.5108471074380165,0.6392644672796105,0.5692148760330579,0.5625,0.6373966942148761,0.5332612222823148,0.5402892561983471,0.5464876033057852,0.5836776859504131,0.4943212547322877,0.5960743801652892,0.5273760330578513,0.5152376033057852,0.5575987020010816,0.5459710743801653,0.5521694214876034,0.5588842975206612,0.5938345051379124,0.5581095041322314,0.5733471074380165,0.6239669421487604,0.5467820443482964,0.5077479338842976,0.6141528925619835,0.6283574380165289,0.5208220659816116,0.612603305785124,0.644111570247934,0.4912190082644628,0.4954029204975663,0.5547520661157025,0.5516528925619835,0.5335743801652894,0.659545700378583,0.4870867768595041,0.5940082644628099,0.5521694214876033,0.5402920497566251,0.4674586776859504,0.4555785123966942,0.5490702479338843,0.6043807463493781,0.5645661157024793,0.5459710743801653,0.5351239669421488,0.5870740941049216,0.5841942148760331,0.39307851239669417,0.5377066115702479,0.5613845321795565,0.5415805785123967,0.5485537190082644,0.5232438016528926,0.5386695511087074,0.5444214876033058,0.6048553719008265,0.5676652892561983,0.5164954029204976,0.5180785123966942,0.5263429752066116,0.5829028925619835,0.5562466197944834,0.4855371900826446,0.5588842975206612,0.6133780991735537,0.5613845321795565,0.6265495867768595,0.5940082644628099,0.6007231404958677,0.5313683071930774
alcfreqvars3_1bestmatched,0.6022727272727273,0.5534607438016529,0.612603305785124,0.5884261763115197,0.5320247933884298,0.6058884297520661,0.543904958677686,0.5105462412114656,0.5495867768595041,0.6012396694214877,0.5862603305785123,0.5759870200108166,0.5459710743801653,0.5361570247933884,0.5268595041322314,0.5273120605732828,0.5924586776859504,0.5860020661157025,0.6322314049586777,0.468361276365603,0.5180785123966942,0.6038223140495868,0.5666322314049587,0.5224445646295295,0.5609504132231405,0.5129132231404958,0.5968491735537189,0.48729042725797733,0.5950413223140496,0.5129132231404958,0.5893595041322314,0.5657111952406706,0.5996900826446282,0.6350723140495868,0.6115702479338843,0.5235262303948081,0.5860020661157025,0.6523760330578513,0.5423553719008264,0.5673336938885885,0.6169938016528926,0.5263429752066116,0.5237603305785125,0.5559762033531639,0.615960743801653,0.5480371900826446,0.506198347107438,0.5927528393726338,0.5516528925619835,0.537706611570248,0.5805785123966942,0.6024878312601407,0.568698347107438,0.553202479338843,0.6167355371900827,0.6106003244997296,0.5516528925619835,0.5480371900826446,0.5839359504132231,0.6398053001622499,0.515495867768595,0.5361570247933884,0.5829028925619835,0.4721471065440779,0.5144628099173554,0.5573347107438016,0.6012396694214877,0.497025419145484,0.44886363636363635,0.6446280991735537,0.5232438016528925,0.4975662520281233,0.5371900826446281,0.5867768595041323,0.6048553719008265,0.5132504056246621,0.6260330578512396,0.6069214876033058,0.4917355371900826,0.6084369929691725,0.6306818181818181,0.5506198347107438,0.5526859504132231,0.4894537587885343,0.5284090909090908,0.6608987603305785,0.5599173553719008,0.5648999459167118,0.6079545454545455,0.53150826446281,0.4793388429752067,0.45267712276906436,0.5588842975206612,0.5335743801652892,0.5506198347107438,0.6138453217955652,0.6776859504132231,0.4741735537190083,0.6133780991735538,0.550027041644132
dpsvars1-2_1bestmatched,0.487603305785124,0.6621900826446281,0.49173553719008267,0.45321795565170364,0.5361570247933884,0.5573347107438016,0.5645661157024794,0.648458626284478,0.5015495867768595,0.5604338842975207,0.5387396694214875,0.4613304488912926,0.5361570247933886,0.6182851239669422,0.4256198347107438,0.4916170903190914,0.5568181818181818,0.384297520661157,0.5397727272727273,0.5035154137371551,0.5191115702479339,0.5578512396694214,0.581353305785124,0.5662520281233099,0.5366735537190083,0.5392561983471075,0.5105888429752066,0.5738236884802597,0.5067148760330578,0.5061983471074379,0.6012396694214877,0.482422931314224,0.5563016528925621,0.4638429752066116,0.5495867768595042,0.49918875067604107,0.553202479338843,0.4803719008264463,0.4881198347107438,0.49351000540832884,0.5382231404958677,0.4917355371900826,0.5609504132231405,0.5162249864791779,0.6115702479338843,0.606404958677686,0.5041322314049587,0.4542996214169821,0.4798553719008265,0.4297520661157025,0.49380165289256195,0.6538669551108707,0.631456611570248,0.5449380165289257,0.568956611570248,0.5062195781503516,0.4209710743801653,0.44886363636363635,0.5511363636363636,0.4737696051919956,0.49328512396694213,0.5555268595041323,0.4617768595041322,0.5565170362358032,0.5475206611570248,0.609245867768595,0.5049070247933884,0.5246078961600865,0.38119834710743805,0.6022727272727273,0.5240185950413223,0.5892374256354787,0.5604338842975207,0.6079545454545454,0.48347107438016534,0.588967009194159,0.5366735537190083,0.5134297520661157,0.5129132231404959,0.5246078961600866,0.4509297520661157,0.5454545454545454,0.4767561983471074,0.6176311519740401,0.5547520661157025,0.5379648760330579,0.47701446280991733,0.5743645213628988,0.4103822314049587,0.5521694214876033,0.597107438016529,0.3969713358572201,0.5098140495867769,0.5387396694214877,0.5325413223140496,0.5370470524607897,0.5599173553719008,0.512654958677686,0.5800619834710744,0.5405624661979448
newgroupvarsGroup1_1bestmatched,0.5098140495867768,0.5232438016528925,0.4919938016528925,0.49864791779340184,0.5092975206611571,0.5800619834710744,0.5015495867768596,0.48593834505137906,0.5578512396694215,0.47365702479338845,0.5222107438016529,0.5640886965927528,0.4328512396694215,0.5273760330578512,0.48786157024793386,0.4943212547322877,0.5573347107438017,0.46022727272727276,0.6268078512396694,0.46673877771768524,0.5348657024793388,0.5165289256198347,0.4757231404958677,0.5267712276906436,0.5950413223140496,0.5495867768595042,0.4356921487603306,0.5502974580854516,0.4987086776859504,0.44628099173553715,0.5924586776859504,0.5957274202271499,0.43440082644628103,0.4679752066115702,0.5795454545454545,0.5024337479718767,0.5134297520661157,0.5247933884297521,0.4478305785123967,0.4945916711736073,0.4524793388429752,0.5996900826446281,0.5728305785123967,0.6230394808004327,0.5552685950413223,0.5025826446280992,0.48915289256198347,0.5148729042725797,0.5196280991735537,0.46461776859504134,0.5268595041322315,0.5078420767982694,0.4912190082644628,0.47107438016528924,0.5056818181818181,0.5857220118983234,0.5606921487603306,0.5340909090909091,0.6180268595041323,0.5749053542455381,0.5521694214876033,0.628099173553719,0.5940082644628099,0.49702541914548404,0.6167355371900827,0.547004132231405,0.5764462809917356,0.4926987560843699,0.4713326446280992,0.46694214876033063,0.46332644628099173,0.44835045970795023,0.5340909090909091,0.5878099173553719,0.512396694214876,0.466197944835046,0.5697314049586777,0.4369834710743801,0.4767561983471074,0.5029745808545161,0.5139462809917356,0.5010330578512396,0.5222107438016529,0.46403461330448886,0.4953512396694215,0.6348140495867769,0.540289256198347,0.6005949161709031,0.4855371900826446,0.5960743801652894,0.568698347107438,0.5024337479718767,0.4550619834710744,0.5578512396694215,0.45919421487603307,0.6354786371011357,0.4560950413223141,0.4901859504132232,0.4367252066115702,0.641157382368848
alcfreqvars4_1bestmatched,0.6929235537190082,0.7122933884297521,0.5774793388429753,0.6879394267171444,0.6131198347107438,0.6590909090909091,0.6074380165289257,0.5938345051379124,0.6322314049586777,0.6368801652892563,0.6699380165289256,0.6192536506219578,0.672004132231405,0.6911157024793388,0.5588842975206612,0.5927528393726338,0.7135847107438016,0.6585743801652892,0.6552169421487604,0.5451595457003786,0.56224173553719,0.643595041322314,0.6280991735537189,0.6187128177393185,0.6084710743801653,0.5666322314049587,0.7050619834710744,0.6960519199567333,0.6100206611570248,0.5942665289256198,0.5924586776859504,0.5624661979448351,0.6213842975206612,0.7133264462809917,0.702995867768595,0.6717144402379664,0.6864669421487603,0.668904958677686,0.6358471074380165,0.6051919956733369,0.5366735537190083,0.6131198347107438,0.6301652892561984,0.6622498647917794,0.6583161157024793,0.5464876033057852,0.7040289256198348,0.6187128177393186,0.5485537190082646,0.6074380165289256,0.6115702479338843,0.7074094104921579,0.6371384297520661,0.5857438016528925,0.6306818181818181,0.5792320173066523,0.643595041322314,0.6420454545454546,0.46126033057851246,0.7049756625202813,0.5056818181818182,0.5418388429752067,0.6291322314049586,0.6846944294213088,0.6523760330578512,0.6366219008264463,0.5617252066115702,0.7398593834505137,0.5960743801652892,0.6255165289256199,0.6244834710743803,0.6690102758247701,0.7050619834710743,0.6430785123966942,0.7324380165289255,0.7463493780421849,0.7246900826446281,0.6534090909090909,0.6565082644628099,0.6333153055705787,0.5222107438016529,0.6714876033057852,0.6792355371900827,0.7468902109248242,0.7079028925619835,0.6368801652892563,0.5459710743801653,0.7038939967550026,0.7104855371900827,0.5637913223140496,0.6348140495867769,0.47863710113574903,0.6350723140495869,0.7505165289256198,0.5914256198347108,0.5976203353163873,0.6244834710743803,0.6797520661157025,0.6198347107438017,0.5797728501892916
newgroupvarsGroup2_1bestmatched,0.5020661157024793,0.559400826446281,0.6113119834710744,0.533802055164954,0.4881198347107438,0.5356404958677686,0.5924586776859505,0.5240670632774472,0.5888429752066116,0.6288739669421488,0.5056818181818181,0.5532720389399676,0.48192148760330583,0.5397727272727273,0.5787706611570248,0.4954029204975663,0.5253099173553719,0.4690082644628099,0.5702479338842975,0.5440778799351,0.5242768595041323,0.5526859504132232,0.5366735537190083,0.5640886965927528,0.5743801652892562,0.5958161157024793,0.5413223140495869,0.5118983234180638,0.4382747933884298,0.6118285123966942,0.543646694214876,0.6568415359653866,0.5524276859504132,0.5005165289256198,0.5191115702479339,0.5557057869118442,0.5051652892561983,0.5103305785123966,0.5335743801652892,0.5767982693347755,0.5645661157024793,0.5940082644628099,0.556301652892562,0.4818820984315846,0.4863119834710744,0.597107438016529,0.5686983471074379,0.5624661979448351,0.5909090909090909,0.546487603305785,0.5795454545454545,0.5,0.6229338842975207,0.5423553719008265,0.5697314049586777,0.5781503515413737,0.5692148760330579,0.6051136363636365,0.6089876033057852,0.476473769605192,0.631198347107438,0.6384297520661157,0.46745867768595045,0.541914548404543,0.48811983471074377,0.4979338842975207,0.4514462809917355,0.49972958355868036,0.4674586776859504,0.5821280991735538,0.5449380165289255,0.531638723634397,0.5010330578512396,0.4457644628099174,0.5692148760330579,0.5635478637101135,0.5697314049586777,0.46590909090909094,0.5516528925619835,0.5408328826392644,0.5712809917355371,0.5707644628099173,0.5247933884297521,0.6425094645754461,0.47107438016528924,0.4904442148760331,0.46875000000000006,0.6046511627906976,0.5103305785123967,0.5694731404958677,0.48398760330578516,0.4908058409951325,0.5829028925619835,0.5699896694214877,0.5317665289256198,0.560302866414278,0.5464876033057852,0.49070247933884303,0.5175619834710744,0.5127095727420227
newgroupvarsGroup3_1bestmatched,0.6425619834710744,0.6074380165289257,0.6988636363636362,0.6679286100594917,0.6890495867768596,0.5748966942148761,0.6435950413223142,0.6673877771768524,0.6353305785123967,0.7055785123966942,0.6725206611570248,0.5570578691184425,0.5317665289256199,0.6580578512396694,0.6875,0.7041644131963224,0.5681818181818181,0.6033057851239669,0.6317148760330578,0.6755002704164413,0.7205578512396695,0.5361570247933884,0.7068698347107438,0.6376419686316928,0.6792355371900828,0.6572830578512396,0.6916322314049587,0.5835586803677664,0.5632747933884298,0.6100206611570248,0.6776859504132232,0.5857220118983234,0.5741219008264462,0.5490702479338843,0.7670454545454546,0.6400757166035695,0.6673553719008264,0.6727789256198348,0.5950413223140496,0.7176852352623039,0.6831095041322314,0.5867768595041323,0.7236570247933886,0.5738236884802596,0.6864669421487604,0.7412190082644627,0.5692148760330579,0.6787452677122768,0.6239669421487604,0.643595041322314,0.637396694214876,0.7614926987560844,0.7053202479338843,0.6740702479338844,0.625,0.6195240670632775,0.6957644628099174,0.6763946280991736,0.6182851239669421,0.6852352623039482,0.6482438016528925,0.6709710743801652,0.7856404958677686,0.607355327203894,0.6368801652892562,0.7283057851239669,0.6394628099173554,0.7055164954029205,0.6818181818181818,0.5723140495867769,0.7148760330578513,0.4780962682531098,0.634297520661157,0.703512396694215,0.6355888429752066,0.6354786371011358,0.6195764462809918,0.6725206611570249,0.6265495867768595,0.6825310978907517,0.7164256198347108,0.5697314049586777,0.6709710743801653,0.7155219037317468,0.5872933884297521,0.7391528925619835,0.6461776859504131,0.6489994591671173,0.5655991735537191,0.6327479338842975,0.6983471074380164,0.7203893996755003,0.5878099173553719,0.7386363636363636,0.7556818181818182,0.6160086533261222,0.7407024793388429,0.7006714876033058,0.65650826446281,0.7230935640886966
