,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
alcohol_rare_cohort,0.29930693069306924,500.0,0.5303194997311368,0.045210583914230246,0.5264360513542913,0.49241600514143175,0.053780892134527025,0.49251454398488115,0.5256451612903225,0.038719730598670524,-0.015812209487739266,0.0938256440973428,0.05163237957815315,0.07793396511582255,0.4882539682539683,0.046342678914178405
alcohol_regular_cohort,0.042970297029702974,500.0,0.6149007379380627,0.04257952145353254,0.6192995716805241,0.49898500731545625,0.0496419398235825,0.5051389090118805,0.577110855094726,0.04042017503292081,-0.003093676773658732,0.08976366825043476,0.15493401758886005,0.08118320702234551,0.49380056323604704,0.04420040126623936
alcohol_occasional_cohort,0.24277227722772274,500.0,0.5470018075831712,0.044633316861597876,0.5436394380853278,0.4959830266479885,0.05392878440692328,0.49798925590744514,0.5350307219662057,0.044577882985730385,-0.00495189920247462,0.08910138210602671,0.07048480491785192,0.0899524193520251,0.4931720430107526,0.04400638386132714
alcohol_daily_cohort,0.012178217821782179,500.0,0.6789634020448276,0.042147984243218264,0.6789839977305911,0.4996169947866234,0.05004901184064627,0.4981626909830571,0.6233448540706605,0.03854035344163732,0.004167834472919493,0.08591485934699214,0.2477499994187173,0.07721470576742516,0.4973643113159241,0.04366821616182687
mild_drinker,0.2405940594059406,350.0,0.554380204399072,0.060044370178920795,0.5511363636363636,0.4969166068919947,0.059426808778713945,0.49291207529843895,0.5389984143763212,0.050751439182286674,-0.002701917955595357,0.10450358817634975,0.07827570546811612,0.10226164106519521,0.49242071881606764,0.051739986699749614
medium_drinker,0.07415841584158417,350.0,0.6328830918209083,0.056624482680793606,0.6373719712241148,0.4979941324474617,0.06715645259063491,0.5021751822738665,0.5921035940803383,0.052424102692316524,0.0059776904663838785,0.10678240358059755,0.18528361798019752,0.10532157976872546,0.4951136363636363,0.05171831257313147
heavy_drinker,0.024950495049504955,350.0,0.6733957865877916,0.05776983789046252,0.6700671487603306,0.4905377260931708,0.06204998163098686,0.4839455366349804,0.6207267441860466,0.05375921730233986,-0.01456361115979597,0.10487365717413315,0.24323228659002954,0.10782698345225693,0.48430232558139535,0.05312896300758255
