,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
dpsvars1_1bestmatched,0.21415841584158415,350.0,0.5589192616960698,0.0516436080410024,0.5530838229509809,0.48893314431721274,0.06544411895291863,0.49042264890734016,0.5390644820295983,0.04651453148970724,-0.01642318554265125,0.11589359430485416,0.07883699067377192,0.09394309483412833,0.4846723044397463,0.05586270714068708
dpsvars2-3_1bestmatched,0.21801980198019802,350.0,0.5705018767124512,0.04837508504255913,0.5724431818181819,0.507942169075831,0.058952811573765716,0.5109891344471729,0.5463266384778013,0.04216577384334998,0.0030532007399410852,0.0992337252963176,0.09346635277685467,0.08480909698604609,0.49518763213530653,0.050828593947636454
dpsvars3-4_1bestmatched,0.1805940594059406,350.0,0.5861424354352811,0.06030487443500071,0.5818698347107438,0.5027645736326466,0.06360329356758293,0.506109858804705,0.5624260042283298,0.05251582511795506,0.009244463211565914,0.12089317034245363,0.12577644462135631,0.10589069967126663,0.49915169133192383,0.05938690834758111
alcfreqvars2_1bestmatched,0.2815841584158416,350.0,0.5539337728345454,0.04711771792335572,0.5503615702479339,0.5099415454625078,0.05611307998737741,0.5136721091424924,0.5382161733615223,0.043693210329540724,0.008841484390754132,0.09698115318625421,0.07708527469472759,0.08804778844107039,0.49722251585623667,0.049679016412037674
alcfreqvars3_1bestmatched,0.24663366336633666,350.0,0.5620610356167506,0.04817952379211866,0.5581095041322314,0.5029132427592446,0.06647907188591047,0.5001268973793461,0.5424497885835095,0.04808273854349467,0.006284624035397827,0.12001021275813704,0.08540733233337276,0.09669159441480071,0.4964931289640592,0.06059281835019256
dpsvars1-2_1bestmatched,0.37257425742574257,350.0,0.5275354139382915,0.057253301878402024,0.5364152892561984,0.49911365716229933,0.0587998231875035,0.49819402592381007,0.5187341437632135,0.04566921772550842,-0.0004019667359215825,0.10361820628565298,0.03779201063032273,0.09203281026166904,0.4946405919661733,0.05193071642620054
newgroupvarsGroup1_1bestmatched,0.3865346534653466,350.0,0.5222268025714145,0.054281404442960694,0.5129132231404958,0.4962216396657844,0.06423934894639931,0.49564108914783533,0.510676532769556,0.04677389778451885,-0.015477227211737736,0.10893011268287216,0.02133316190221529,0.09422662602424922,0.4867019027484144,0.05483136813996975
alcfreqvars4_1bestmatched,0.07386138613861387,350.0,0.6345556608106235,0.059982969163773804,0.6349431818181819,0.5015815800942826,0.05865456465426969,0.4989290219011582,0.5965486257928118,0.05181447397205724,0.004549672670689773,0.1024996215363553,0.19426756858479835,0.10409456953325746,0.49466701902748417,0.053256638284680045
newgroupvarsGroup2_1bestmatched,0.2945544554455446,350.0,0.5419602817471137,0.04771489695331188,0.5438622870749881,0.49451455331792343,0.06625256284326589,0.49829500450659603,0.5352034883720931,0.04525406114525839,-0.014595235549510593,0.10495863951638297,0.07088278099789722,0.09103850154700603,0.4860227272727273,0.05280276171260707
newgroupvarsGroup3_1bestmatched,0.049504950495049514,350.0,0.6537427814454095,0.0590562157140036,0.6576704545454546,0.5007862862232114,0.06530615770702297,0.5066559556514914,0.6120322410147992,0.05429484933878724,-0.0023494232891791674,0.10615043208154229,0.22628725007595318,0.110289552033339,0.49250528541226224,0.054714708232039874
alcfreqvars1_1bestmatched,0.6509900990099011,350.0,0.47975361793732596,0.042950965085288215,0.48334194214876036,0.5071548131912137,0.05812640676661917,0.5108757772387224,0.48708509513742065,0.039391352732814265,0.009178533810842226,0.09805036933521608,-0.02590267508656136,0.07934766079786593,0.49752378435517963,0.04972672279900654
