,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
olive_oil_occasional_cohort,0.5004733727810651,0.56103515625,0.470947265625,0.503662109375,0.5132544378698225,0.4453125,0.492919921875,0.5706787109375,0.4617751479289941,0.550537109375,0.5255126953125,0.572021484375,0.5140828402366864,0.489501953125,0.473876953125,0.462158203125,0.5084023668639053,0.52783203125,0.5252685546875,0.46630859375,0.5682840236686391,0.519775390625,0.4786376953125,0.48974609375,0.47313609467455625,0.55322265625,0.56005859375,0.5703125,0.47988165680473377,0.505615234375,0.520751953125,0.560302734375,0.5023668639053255,0.49462890625,0.56787109375,0.5419921875,0.4555029585798816,0.437744140625,0.43310546875,0.51953125,0.46177514792899405,0.493408203125,0.5423583984375,0.575439453125,0.4352662721893492,0.486328125,0.5615234375,0.47900390625,0.5488757396449704,0.495849609375,0.496337890625,0.4246826171875,0.4970414201183431,0.525146484375,0.564453125,0.48291015625,0.46769230769230763,0.5057373046875,0.47314453125,0.42333984375,0.46650887573964495,0.64697265625,0.5020751953125,0.563720703125,0.49183431952662726,0.4893798828125,0.490478515625,0.55810546875,0.5777514792899409,0.521728515625,0.579345703125,0.57666015625,0.4579881656804734,0.487060546875,0.548828125,0.501953125,0.5195266272189349,0.47119140625,0.4404296875,0.490478515625,0.43846153846153846,0.5316162109375,0.4808349609375,0.4681396484375,0.5259171597633135,0.529296875,0.507568359375,0.54248046875,0.5294674556213017,0.510009765625,0.51904296875,0.5560302734375,0.47763313609467456,0.4998779296875,0.531982421875,0.46337890625,0.4863905325443787,0.5396728515625,0.530517578125,0.5009765625
prepared_meals_frequency_occasional_cohort,0.5850666666666667,0.6388444444444444,0.5652848794740687,0.5379839298758218,0.5962666666666666,0.6495111111111112,0.5681154127100072,0.5712198685171658,0.6088888888888888,0.5671111111111111,0.5595325054784515,0.5985208181154127,0.5760000000000001,0.6156444444444444,0.608382030679328,0.5606281957633309,0.5436444444444444,0.591111111111111,0.6196128560993426,0.6147735573411249,0.5655111111111111,0.5932444444444445,0.6657231555880205,0.5840942293644996,0.5911111111111111,0.5932444444444445,0.5451059167275384,0.6115777940102265,0.6063999999999999,0.6366222222222222,0.5533235938641344,0.5978816654492329,0.6359111111111112,0.5999111111111111,0.6574141709276844,0.5861943024105186,0.6504888888888888,0.5955555555555554,0.6148648648648649,0.5932249817384954,0.6011555555555556,0.6220444444444445,0.5732286340394448,0.6001643535427319,0.5827555555555555,0.5352888888888889,0.5602629656683711,0.6340394448502557,0.5777777777777777,0.6520888888888889,0.5650109569028487,0.5785244704163623,0.5747555555555556,0.6141333333333333,0.5954163623082542,0.572680788897005,0.6260444444444444,0.6087111111111112,0.6074689554419284,0.587381300219138,0.5976888888888889,0.6022222222222222,0.6467311906501095,0.5871073776479182,0.6339555555555554,0.5614222222222223,0.649926953981008,0.49013878743608474,0.6427555555555556,0.6501333333333333,0.5801680058436816,0.6401570489408327,0.5484444444444445,0.5807111111111112,0.5774287801314829,0.6550401753104456,0.5434666666666668,0.6439111111111111,0.597881665449233,0.5927684441197955,0.6831111111111111,0.6517333333333333,0.5763330898466034,0.6100255661066473,0.5777777777777778,0.6,0.6020818115412709,0.552136596055515,0.5198222222222222,0.5925333333333334,0.5922205989773558,0.6092037983929875,0.5235555555555556,0.5736,0.6147735573411248,0.6641709276844412,0.5941333333333334,0.5329777777777778,0.5813550036523009,0.5420927684441198
sugary_sweets_frequency_rare_cohort,0.5861436222971632,0.6188256298353502,0.5404681610791511,0.5354840309462408,0.5667278317794089,0.5842590755802419,0.5340210275738941,0.557478674866098,0.5517506447133506,0.5543542947827811,0.5787542154334457,0.6219748065859948,0.5853005356080143,0.5002727633406071,0.5882761356873636,0.5899871057329895,0.5629091450109105,0.6405227137472723,0.5510811346954969,0.6054354294782781,0.5686123784963302,0.6087581829002182,0.554701448125372,0.534591350922436,0.5597847649275938,0.5582969648879191,0.5888216623685777,0.5999057726641539,0.5528169014084507,0.6137423130331284,0.611064272961714,0.6070720095219202,0.5795477087879389,0.5462209878992264,0.5961366792303114,0.5991122793096608,0.6270333267208887,0.5369718309859155,0.5855980956159492,0.6180569331481849,0.5868875223170006,0.5353600476096012,0.5614957349732196,0.5389059710374926,0.5945000991866694,0.5886728823646102,0.5732493552866494,0.556635588176949,0.6039724261059314,0.613543939694505,0.5616693116445151,0.543270184487205,0.6250247966673279,0.6065264828407062,0.532359650862924,0.5645457250545527,0.5711168418964491,0.5653392184090459,0.5606774449513985,0.5796220987899227,0.5771672287244595,0.5682652251537393,0.5837879389010118,0.5687363618329697,0.5612725649672684,0.5901606824042849,0.5662318984328507,0.5776631620710176,0.5579250148780004,0.5870115056536402,0.5400466177345764,0.5545526681214045,0.6112130529656814,0.5447579845268796,0.5534120214243206,0.5593384249156914,0.5518002380480064,0.557751438206705,0.5566851815116048,0.6344475302519341,0.5688603451696091,0.567521325133902,0.6105931362824837,0.5655623884149971,0.5818537988494346,0.5400466177345764,0.6169906764530847,0.569182701844872,0.61384149970244,0.592913112477683,0.5937314024995041,0.5801180321364808,0.571984725252926,0.5416336044435628,0.5774647887323945,0.6021374727236659,0.5417079944455465,0.562239634993057,0.6073447728625273,0.5711168418964492
alcohol_frequency_regular_cohort,0.6186240960743801,0.6613507231404958,0.6829480888429752,0.6617142857142857,0.6423198605371901,0.6366219008264463,0.6778312241735538,0.6615673469387755,0.6695021952479339,0.6633361311983471,0.6956030475206612,0.6344326530612245,0.6974593233471074,0.605597882231405,0.6560885847107438,0.6165061224489796,0.6664353047520661,0.6534252324380166,0.6578480113636365,0.6243265306122447,0.6305688274793388,0.6995415805785123,0.6543452995867769,0.6355265306122448,0.6453221849173554,0.6291483729338844,0.644240702479339,0.6821714285714285,0.6491315857438016,0.6846590909090909,0.6045163997933884,0.6541551020408163,0.6365411931818182,0.7006553460743803,0.6139753357438017,0.6623346938775511,0.6300684400826446,0.6552492252066116,0.666354597107438,0.666726530612245,0.659688145661157,0.6194795971074379,0.6625129132231407,0.6302367346938775,0.601691632231405,0.6821571539256197,0.6803170196280992,0.6513795918367347,0.6449993543388429,0.6505520402892563,0.6207709194214877,0.6758530612244897,0.6465489411157024,0.6549263946280992,0.6567988119834711,0.6582693877551019,0.6930688274793388,0.6735860020661157,0.632602660123967,0.613812244897959,0.6711002066115702,0.6247094524793388,0.6859826962809916,0.6391183673469387,0.6398663481404959,0.6542323088842976,0.6675813533057852,0.6331102040816327,0.5999644886363636,0.6751517303719009,0.6776859504132231,0.6379265306122449,0.677734375,0.6002550361570248,0.6686144111570248,0.6868244897959184,0.6051136363636364,0.6270338326446281,0.6342490960743801,0.6352163265306122,0.6106340392561984,0.6688403925619835,0.6428686725206612,0.6313959183673469,0.6444989669421488,0.667500645661157,0.6745706353305786,0.6403428571428571,0.638542742768595,0.6540386105371901,0.6605597882231404,0.6455510204081633,0.6952156508264462,0.6492607179752067,0.6329254907024794,0.6518530612244898,0.6664030216942147,0.6526020144628099,0.6823024276859503,0.6379755102040817
salted_snacks_frequency_regular_cohort,0.7511612715923937,0.72383509943388,0.7206060606060606,0.6888154269972452,0.7019160981274495,0.7034765568297286,0.7266850321395776,0.7773002754820937,0.7550805632167223,0.708085353462041,0.7343801652892563,0.7327823691460055,0.7095187980839018,0.7361554652344316,0.7366023875114784,0.7191184573002755,0.7022608506314415,0.7305305559587749,0.736455463728191,0.703011937557392,0.7105167658586151,0.7072688343736391,0.6962901744719927,0.7788429752066115,0.7329801132239804,0.7179561619973872,0.7313131313131314,0.7642424242424243,0.7398388735665553,0.7117324720569023,0.7133516988062443,0.7399081726354453,0.7537741326752796,0.6735919581942227,0.7182920110192837,0.7922681359044994,0.6760233705907969,0.7375889098562926,0.7247382920110192,0.7522130394857667,0.7205327333430107,0.7560966758600668,0.7483011937557392,0.713682277318641,0.7021338365510235,0.7398388735665554,0.7117906336088154,0.7364921946740127,0.6970895630715632,0.7173755262011903,0.7224793388429752,0.7580899908172635,0.6906662795761359,0.7398751633038178,0.6583103764921947,0.7501193755739209,0.6925170561765133,0.7660400638699376,0.7037281910009183,0.7193388429752066,0.7446654086224416,0.7380969661779648,0.7079155188246097,0.7255831037649219,0.7512882856728118,0.7337059079692263,0.6821487603305785,0.7098989898989898,0.7286979242270285,0.7226556829728553,0.702534435261708,0.7363636363636363,0.7625562490927564,0.7266294092030773,0.7381083562901745,0.6836547291092746,0.703422122223835,0.6950573377848744,0.720771349862259,0.7212121212121213,0.7030047902453187,0.7286797793583975,0.7302112029384757,0.7165105601469237,0.7051458847437944,0.7390223544781537,0.7260055096418732,0.7487419651056014,0.7554978951952388,0.7384054289446944,0.7021303948576676,0.7402387511478421,0.68852518507766,0.728153578168094,0.7599265381083562,0.7469788797061525,0.6778560023225433,0.7268834373639136,0.7649035812672177,0.7287786960514233
frozen_dessert_frequency_regular_cohort,0.6246913580246913,0.5659259259259259,0.5891358024691358,0.5888429752066116,0.6454320987654321,0.5718518518518518,0.5091358024691358,0.6911157024793388,0.5177777777777778,0.5920987654320987,0.5782716049382717,0.5387396694214877,0.5041975308641976,0.5940740740740741,0.5679012345679012,0.5413223140495868,0.5708641975308641,0.5607407407407408,0.5619753086419753,0.581095041322314,0.6039506172839507,0.5733333333333333,0.5451851851851852,0.4948347107438017,0.6409876543209877,0.6133333333333333,0.4992592592592593,0.5356404958677686,0.514074074074074,0.5506172839506173,0.5422222222222222,0.6621900826446281,0.5787654320987655,0.49333333333333335,0.6004938271604938,0.5867768595041323,0.5817283950617284,0.5027160493827161,0.5274074074074073,0.6012396694214877,0.5328395061728395,0.5829629629629629,0.5802469135802469,0.6239669421487604,0.6153086419753087,0.5832098765432099,0.6197530864197531,0.4085743801652893,0.6471604938271605,0.5434567901234568,0.5358024691358025,0.5795454545454546,0.49777777777777776,0.557037037037037,0.6079012345679012,0.5632747933884298,0.5446913580246913,0.4730864197530864,0.4930864197530864,0.56275826446281,0.5158024691358024,0.4666666666666667,0.4874074074074073,0.6890495867768595,0.5511111111111111,0.5535802469135802,0.5261728395061729,0.4808884297520662,0.6283950617283951,0.5597530864197531,0.5585185185185185,0.5247933884297521,0.5738271604938272,0.5071604938271606,0.5380246913580247,0.5015495867768596,0.6735802469135803,0.5338271604938272,0.5748148148148148,0.5573347107438016,0.5358024691358024,0.5851851851851853,0.5975308641975309,0.5676652892561984,0.49185185185185176,0.588641975308642,0.5037037037037038,0.6048553719008265,0.5748148148148148,0.6,0.6390123456790123,0.6131198347107438,0.5469135802469135,0.5545679012345679,0.5355555555555556,0.5614669421487604,0.534320987654321,0.5091358024691358,0.5506172839506174,0.5872933884297521
sugary_sweets_frequency_daily_cohort,0.7778925619834711,0.7434881417166832,0.6668900413728805,0.7000757531612377,0.7713785583103765,0.7337276382495193,0.6650253481731835,0.74695530563487,0.7315771349862259,0.6745236291591399,0.7324165258434824,0.7663306334129713,0.6835973370064279,0.721403181632772,0.7957869588019347,0.7169745352834918,0.7213613406795226,0.716916263621001,0.7199172542392634,0.7167414486335296,0.7161673553719008,0.7201212050579804,0.756191364139619,0.6921799428937707,0.7193526170798898,0.7428762892605326,0.674640172484121,0.7447409824602297,0.692550505050505,0.7262688654507312,0.7099236641221374,0.7570071674144863,0.7259527089072544,0.6891498164442632,0.6817201794767205,0.7542101276149409,0.7106864095500458,0.7232970106637142,0.7055241536041024,0.7561039566458831,0.7267275022956841,0.7302604743313327,0.717790338558359,0.6885670998193578,0.6838842975206612,0.7489074063283025,0.6914515471126391,0.7308431909562381,0.73981290174472,0.7236757764699027,0.7115552706718723,0.7272886195443156,0.7152490817263545,0.7127789755841734,0.7579395140143349,0.7200337975642445,0.7692263544536271,0.7133034205465882,0.6631897908047315,0.693083153662374,0.7366276400367309,0.6938406852747508,0.7079424275974594,0.7264145446069575,0.7568296602387512,0.6803799312394382,0.7123419381154944,0.6823028961016258,0.7183769513314968,0.7156925587087,0.705057980304178,0.720529106695414,0.7767734159779613,0.7725365654682128,0.72996911601888,0.6755142474214789,0.7236283287419651,0.7456733290600781,0.7513548161529048,0.6967834042305228,0.6883895775941231,0.7069809451663656,0.7406911019171376,0.7181982401957928,0.7377467860422405,0.7547345725773558,0.6842841326263037,0.7223355282326205,0.6967401285583104,0.7225686148825827,0.7733523687430801,0.7266184954256745,0.699093204775023,0.716683176971039,0.7172950294271895,0.7419439426606841,0.7037419651056014,0.7252491113571471,0.7259192354757882,0.7735854553930424
red_meat_frequency_regular_cohort,0.7251301493888638,0.7558284291534632,0.6665046183762762,0.6994337842088708,0.7085926889995473,0.6996095518334087,0.7345791987188653,0.6749978552432155,0.7068667949298325,0.7072063150746944,0.6980325431096114,0.6889959678572449,0.6902444545043005,0.7461521050248981,0.7087134318968229,0.7167062255140267,0.6952806699864192,0.715142598460842,0.7277302753867712,0.6957448025393921,0.6817564508827524,0.7192592802172929,0.7307758300208755,0.7126168892447596,0.7376358080579448,0.7011515391579901,0.7100574794818268,0.6900969430066631,0.6613852421910367,0.7330805794477138,0.7401412679802111,0.7036375075066488,0.731057605251245,0.7144777048438207,0.6920844176270411,0.7226686493751608,0.7168967858759618,0.691376188320507,0.6818753753324374,0.7329348851840202,0.7619539384336804,0.7023822996831145,0.717106580113815,0.6858217278160657,0.7422193300135808,0.7145484382073337,0.7068832394406473,0.7382967771454716,0.7003451788139429,0.7238710955183342,0.6896250965140553,0.6956161171323173,0.6829730647351744,0.7030896333182436,0.7005919528725442,0.7678372272584288,0.7204758940697149,0.7289497510185604,0.7473047556407104,0.663873716720524,0.6924937754640109,0.711436170212766,0.7295604678429466,0.6902971203065573,0.72138128112268,0.7000622453598914,0.7130601389802396,0.7069976264691584,0.7184670665459485,0.7239276822091445,0.7055677886127713,0.7036375075066488,0.6760836351290176,0.7479062924400182,0.7221539077468615,0.7079842145900656,0.7173777727478496,0.6838501584427343,0.725542623466499,0.6694643827389973,0.6924088954277954,0.698930511543685,0.6765563785066773,0.731848208413166,0.7131196242643729,0.7049145540968764,0.7305327575852899,0.7230690039749493,0.7118464237211408,0.7231496152105025,0.7165632417283879,0.699848437187223,0.7300673381620643,0.7483023992756904,0.7325202322056679,0.697303325802854,0.6591217745586238,0.6866936396559529,0.730075209471246,0.6952300609110926
red_meat_frequency_rare_cohort,0.5567988909008601,0.5663054549569941,0.5501873087591868,0.5400354599788384,0.5724168175645088,0.5360457220461747,0.5578655380479853,0.5832737567559838,0.51584427342689,0.5700260298777727,0.5408361691784151,0.5666590408647659,0.5784008601177002,0.6223404255319148,0.5774400183019245,0.5534330406931854,0.5570252376641014,0.5753310321412404,0.5578512396694215,0.5946266693356974,0.5715680172023541,0.5740861249434133,0.5614830278246448,0.5481569390031171,0.5243181303757356,0.5523992756903576,0.5860619405759386,0.5758385999027711,0.539709710276143,0.6089010864644636,0.5850753524550316,0.5447539249049158,0.5308680398370305,0.5491596876414667,0.5973576596413968,0.5945837742000057,0.557209144409235,0.5479996604798552,0.5135548628785496,0.5496868655094513,0.5659942281575373,0.5746519918515165,0.5442391832766165,0.5758957934170265,0.5555964237211408,0.5722470574920779,0.5676027338499814,0.554033572592868,0.546386939791761,0.5823194884563151,0.590680316852069,0.5831879664846007,0.563914667270258,0.5353100950656405,0.556564385598673,0.5915239211873373,0.5590199185151652,0.5280387052965142,0.5684034430495581,0.5555349023420744,0.5762647125396106,0.5573789044816659,0.5275958706282707,0.5632274300094369,0.5826165685830693,0.549994341330919,0.5822728702565129,0.5595241499613943,0.565499094612947,0.5510411951109099,0.5951271125854328,0.5608110040321428,0.5498670212765958,0.5893079447713898,0.5757242128742601,0.5357173496525494,0.5831824354911725,0.5485372340425532,0.5598101175326717,0.5319282793331236,0.5999745359891353,0.5363003621548211,0.5434527724556035,0.5328004804255198,0.5942026935264827,0.552215368945224,0.5678315079070034,0.5991878520975721,0.5530641693073789,0.5338671344499774,0.5302124739054591,0.5545769109782951,0.5333012675418742,0.5521446355817112,0.5923961222797335,0.579942234550602,0.5533612494341331,0.524204956994115,0.5427521519059739,0.5044753924904916
vitamin_b_supplement_frequency_regular_cohort,0.5625,0.5328906250000001,0.626328125,0.5957378625220318,0.551640625,0.591328125,0.5521093750000001,0.5856433263900016,0.48140625,0.5572656250000001,0.5660156249999999,0.5577631789777279,0.58625,0.624140625,0.5357031250000001,0.5535971799391122,0.51515625,0.55,0.585703125,0.5519948726165679,0.5657812499999999,0.5789062500000001,0.538359375,0.5835603268706937,0.54625,0.587265625,0.50890625,0.522272071783368,0.612734375,0.518125,0.57125,0.6327511616728088,0.5169531249999999,0.5271875,0.594765625,0.5406184906265021,0.5539062499999999,0.594765625,0.55390625,0.47892965870854026,0.591875,0.5596875,0.539140625,0.5390962986700849,0.5625,0.5990625,0.6032812499999999,0.5260374939913475,0.518984375,0.6250000000000001,0.5909375,0.5834802115045666,0.60015625,0.5927343749999999,0.536015625,0.5851626341932383,0.5607812499999999,0.55203125,0.5853125,0.5876462105431822,0.676640625,0.498359375,0.589609375,0.5644127543662874,0.6373437500000001,0.56421875,0.6103124999999999,0.6077551674411152,0.500546875,0.5619531249999999,0.525625,0.5227527639801315,0.54796875,0.5321875,0.5788281249999999,0.5686588687710303,0.59875,0.5253125000000001,0.5665625,0.5811568658868771,0.547265625,0.599140625,0.549921875,0.604470437429899,0.6103125,0.51796875,0.5359375000000001,0.6240987021310688,0.5484375,0.581796875,0.561015625,0.5653741387598141,0.50328125,0.549375,0.602421875,0.5691395609677935,0.5200781250000001,0.565703125,0.541484375,0.5647332158307964
