,p_val,n_samples,auc_mean,auc_std,auc_median,shuffled_auc_mean,shuffled_auc_std,shuffled_auc_median,acc_mean,acc_std,shuffled_matthews_mean,shuffled_matthews_std,matthews_mean,matthews_std,shuffled_accuracy_mean,shuffled_accuracy_std
poultry_frequency_regular_cohort,0.0099009900990099,1296.0,0.7284455494589238,0.025631848827994776,0.7315100594421582,0.5050827719036658,0.03533092453885775,0.5024424693648909,0.6701234567901235,0.02331944847837899,0.00916220219758823,0.06105759320576841,0.3410409682849061,0.04661689930895296,0.5015123456790124,0.02978193558078398
vitamin_d_supplement_frequency_occasional_cohort,0.09069306930693066,654.0,0.583682836862244,0.040092895006137066,0.5910144975433493,0.49880806707316006,0.044438106066922424,0.5001128831463206,0.557066811312285,0.036675432633462283,0.002456231493357223,0.07713951842708636,0.11497818562041952,0.07364504545568995,0.4964780038904684,0.03885293651908152
whole_grain_frequency_daily_cohort,0.0099009900990099,980.0,0.7442419698787152,0.03157904404227806,0.7482340397174463,0.5005484807155508,0.03434912430390525,0.4997417002156427,0.6766122448979591,0.032272553369046185,-0.00371964747006174,0.05946266927720918,0.3542803463124178,0.06448985062761892,0.4932653061224489,0.030310760313028318
fermented_plant_frequency_occasional_cohort,0.06326732673267328,1264.0,0.5658117689472841,0.027045916089901072,0.5641223361640764,0.5027906787328004,0.030581761961643673,0.505338083721278,0.5446835443037975,0.026511660266896796,0.0019667949043129444,0.05624704220434625,0.08956821479586104,0.0531227932133072,0.4974683544303798,0.027815717649804724
milk_substitute_frequency_daily_cohort,0.018910891089108914,1406.0,0.6070057113341204,0.02701454802454432,0.6075671487603307,0.49991802123644663,0.03200814928823667,0.5001303493704281,0.5799998381248382,0.024143744753487587,0.0020339890994052093,0.056351691946253606,0.16043855726850473,0.048409291552531264,0.4983513824138824,0.028900983088282393
meat_eggs_frequency_rare_cohort,0.03079207920792079,410.0,0.6508977316416761,0.04828046519263017,0.655618770886937,0.500272093276563,0.0537983789836917,0.49970710007047214,0.6024186179326099,0.041671320395260295,0.0036685466134553217,0.0933724616650434,0.20601734666055735,0.08401615711547977,0.4951094612602322,0.04460195818637496
vitamin_b_supplement_frequency_daily_cohort,0.0099009900990099,1342.0,0.6653508639608537,0.027022164079142902,0.66359304138322,0.5024734595473951,0.03263141176637221,0.5008510272449576,0.6150565031982943,0.024438364460814287,0.0016317241576268896,0.05600745675341536,0.23096008826996367,0.049071025892267896,0.4982720326936744,0.027760550214301714
probiotic_frequency_occasional_cohort,0.09237623762376236,880.0,0.5727260330578511,0.03492630842967167,0.5731198347107438,0.4977987380720936,0.038993139183413274,0.49707615314235826,0.5497727272727273,0.03050792472578855,-0.002821961159793557,0.06877027422258365,0.10008561922989358,0.06131549080760654,0.4941818181818182,0.03428779509624355
homecooked_meals_frequency_daily_cohort,0.04306930693069307,358.0,0.657383389450056,0.05250058006802,0.6575392817059484,0.5082926681559813,0.06284954650289497,0.5028749786368321,0.6124044943820226,0.04244389179028666,0.008500079104565223,0.1054546617859683,0.22739965630184,0.08565333416585139,0.49515480649188526,0.05447611769610916
sugar_sweetened_drink_frequency_daily_cohort,0.04613861386138615,106.0,0.7264814032121724,0.08504851686626962,0.7193575655114117,0.48002084864161404,0.11202139028301188,0.4712301587301587,0.6661680911680912,0.07744137276794176,-0.03968385172696293,0.17058895768670226,0.33988593759746594,0.15852753223351573,0.4516809116809117,0.08652850821495987
